x,y,TOTAL_RAIN,TOTAL_SNOW,PROVINCE_CODE,CLIMATE_IDENTIFIER,MAX_TEMPERATURE_FLAG,MIN_TEMPERATURE_FLAG,MEAN_TEMPERATURE_FLAG,LOCAL_MONTH,HEATING_DEGREE_DAYS,MIN_REL_HUMIDITY,ID,TOTAL_PRECIPITATION,SNOW_ON_GROUND,SPEED_MAX_GUST_FLAG,COOLING_DEGREE_DAYS,MAX_TEMPERATURE,TOTAL_PRECIPITATION_FLAG,MAX_REL_HUMIDITY_FLAG,MAX_REL_HUMIDITY,LOCAL_DAY,MIN_TEMPERATURE,SNOW_ON_GROUND_FLAG,SPEED_MAX_GUST,HEATING_DEGREE_DAYS_FLAG,MIN_REL_HUMIDITY_FLAG,TOTAL_RAIN_FLAG,LOCAL_YEAR,STATION_NAME,LOCAL_DATE,MEAN_TEMPERATURE,DIRECTION_MAX_GUST,DIRECTION_MAX_GUST_FLAG,TOTAL_SNOW_FLAG,COOLING_DEGREE_DAYS_FLAG
-66.0886111111111,43.83083333333333,0,0.2,NS,8206500,,,,1,24.9,,8206500.2004.1.30,0.2,27,E,0,-5.3,,M,,30,-8.5,,39,,M,,2004,YARMOUTH A,2004-01-30 00:00:00,-6.9,28,E,,
-66.0886111111111,43.83083333333333,0,0.8,NS,8206500,,,,1,26.1,,8206500.2004.1.31,0.8,27,,0,-6.2,,M,,31,-10,,0,,M,,2004,YARMOUTH A,2004-01-31 00:00:00,-8.1,0,,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,2,21.4,,8206500.2004.2.1,0,28,E,0,0.1,T,M,,1,-6.9,,32,,M,T,2004,YARMOUTH A,2004-02-01 00:00:00,-3.4,33,E,T,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,2,21.5,,8206500.2004.2.2,0,24,,0,0,,M,,2,-6.9,,0,,M,,2004,YARMOUTH A,2004-02-02 00:00:00,-3.5,0,,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,2,21.9,,8206500.2004.2.3,0,23,,0,1.9,,M,,3,-9.7,,0,,M,,2004,YARMOUTH A,2004-02-03 00:00:00,-3.9,0,,,
-66.0886111111111,43.83083333333333,4.6,0,NS,8206500,,,,2,16.6,,8206500.2004.2.4,4.6,20,E,0,4.9,,M,,4,-2.1,,46,,M,,2004,YARMOUTH A,2004-02-04 00:00:00,1.4,13,E,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,2,22,,8206500.2004.2.5,0,17,E,0,-1.9,T,M,,5,-6.1,,50,,M,,2004,YARMOUTH A,2004-02-05 00:00:00,-4,30,E,T,
-66.0886111111111,43.83083333333333,10,4.4,NS,8206500,,,,2,20.5,,8206500.2004.2.6,14.4,16,,0,1,,M,,6,-5.9,,0,,M,,2004,YARMOUTH A,2004-02-06 00:00:00,-2.5,0,,,
-66.0886111111111,43.83083333333333,14.6,0,NS,8206500,,,,2,17.3,,8206500.2004.2.7,14.6,12,,0,2.8,,M,,7,-1.5,,0,,M,,2004,YARMOUTH A,2004-02-07 00:00:00,0.7,0,,T,
-66.0886111111111,43.83083333333333,0,1.2,NS,8206500,,,,2,23.6,,8206500.2004.2.8,1.2,11,E,0,-1.2,,M,,8,-9.9,,52,,M,,2004,YARMOUTH A,2004-02-08 00:00:00,-5.6,32,E,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,2,19.9,,8206500.2004.2.9,0,12,E,0,2.8,T,M,,9,-6.6,,39,,M,T,2004,YARMOUTH A,2004-02-09 00:00:00,-1.9,31,E,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,2,17,,8206500.2004.2.10,0,11,,0,4.4,T,M,,10,-2.5,,0,,M,,2004,YARMOUTH A,2004-02-10 00:00:00,1,0,,T,
-66.0886111111111,43.83083333333333,0,2.2,NS,8206500,,,,2,20.5,,8206500.2004.2.11,1,9,,0,1,,M,,11,-5.9,,0,,M,,2004,YARMOUTH A,2004-02-11 00:00:00,-2.5,0,,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,2,22.1,,8206500.2004.2.12,0,9,,0,-1.4,T,M,,12,-6.8,,0,,M,,2004,YARMOUTH A,2004-02-12 00:00:00,-4.1,0,,T,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,2,17.9,,8206500.2004.2.13,0,8,,0,2,T,M,,13,-1.9,,0,,M,,2004,YARMOUTH A,2004-02-13 00:00:00,0.1,0,,T,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,2,17.5,,8206500.2004.2.14,0,8,,0,3.3,,M,,14,-2.3,,0,,M,,2004,YARMOUTH A,2004-02-14 00:00:00,0.5,0,,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,2,25.6,,8206500.2004.2.15,0,7,E,0,-2.1,T,M,,15,-13.1,,37,,M,,2004,YARMOUTH A,2004-02-15 00:00:00,-7.6,34,E,T,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,2,28.4,,8206500.2004.2.16,0,7,,0,-7.3,T,M,,16,-13.4,,0,,M,,2004,YARMOUTH A,2004-02-16 00:00:00,-10.4,0,,T,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,2,28.2,,8206500.2004.2.17,0,7,,0,-5.6,T,M,,17,-14.8,,0,,M,,2004,YARMOUTH A,2004-02-17 00:00:00,-10.2,0,,T,
-66.0886111111111,43.83083333333333,0,11.4,NS,8206500,,,,2,23,,8206500.2004.2.18,11.4,7,E,0,-1.4,,M,,18,-8.6,,43,,M,,2004,YARMOUTH A,2004-02-18 00:00:00,-5,4,E,,
-66.0886111111111,43.83083333333333,0,71.2,NS,8206500,,,,2,20.9,,8206500.2004.2.19,71.2,48,E,0,-0.7,,M,,19,-5,,82,,M,,2004,YARMOUTH A,2004-02-19 00:00:00,-2.9,35,E,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,2,20,,8206500.2004.2.20,0,45,E,0,0.8,,M,,20,-4.7,,48,,M,,2004,YARMOUTH A,2004-02-20 00:00:00,-2,32,E,,
-66.0886111111111,43.83083333333333,0.8,2.8,NS,8206500,,,,2,20.1,,8206500.2004.2.21,3.6,46,E,0,-0.4,,M,,21,-3.7,,46,,M,,2004,YARMOUTH A,2004-02-21 00:00:00,-2.1,9,E,,
-66.0886111111111,43.83083333333333,2.2,14.2,NS,8206500,,,,2,19.5,,8206500.2004.2.22,16.4,58,,0,0.1,,M,,22,-3,,0,,M,,2004,YARMOUTH A,2004-02-22 00:00:00,-1.5,0,,,
-66.0886111111111,43.83083333333333,0,0.4,NS,8206500,,,,2,19.8,,8206500.2004.2.23,0.4,59,,0,0,,M,,23,-3.6,,0,,M,,2004,YARMOUTH A,2004-02-23 00:00:00,-1.8,0,,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,2,21.3,,8206500.2004.2.24,0,59,,0,-1.7,,M,,24,-4.8,,0,,M,,2004,YARMOUTH A,2004-02-24 00:00:00,-3.3,0,,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,2,21.7,,8206500.2004.2.25,0,59,,0,-0.4,,M,,25,-6.9,,0,,M,,2004,YARMOUTH A,2004-02-25 00:00:00,-3.7,0,,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,2,23.4,,8206500.2004.2.26,0,57,E,0,-3.2,,M,,26,-7.5,,50,,M,,2004,YARMOUTH A,2004-02-26 00:00:00,-5.4,34,E,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,2,22.5,,8206500.2004.2.27,0,54,E,0,-1,,M,,27,-7.9,,39,,M,,2004,YARMOUTH A,2004-02-27 00:00:00,-4.5,34,E,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,2,24.8,,8206500.2004.2.28,0,53,,0,-2.5,,M,,28,-11,,0,,M,,2004,YARMOUTH A,2004-02-28 00:00:00,-6.8,0,,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,2,24.6,,8206500.2004.2.29,0,53,,0,-0.2,,M,,29,-13,,0,,M,,2004,YARMOUTH A,2004-02-29 00:00:00,-6.6,0,,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,3,19.2,,8206500.2004.3.1,0,47,,0,5.3,,M,,1,-7.7,,0,,M,,2004,YARMOUTH A,2004-03-01 00:00:00,-1.2,0,,,
-66.0886111111111,43.83083333333333,3.2,0,NS,8206500,,,,3,18.7,,8206500.2004.3.2,3.2,45,,0,3.9,,M,,2,-5.3,,0,,M,,2004,YARMOUTH A,2004-03-02 00:00:00,-0.7,0,,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,3,15.7,,8206500.2004.3.3,0,42,E,0,4.4,,M,,3,0.2,,39,,M,,2004,YARMOUTH A,2004-03-03 00:00:00,2.3,30,E,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,3,17.5,,8206500.2004.3.4,0,38,,0,1.9,,M,,4,-0.9,,0,,M,,2004,YARMOUTH A,2004-03-04 00:00:00,0.5,0,,,
-66.0886111111111,43.83083333333333,3,0,NS,8206500,,,,3,16.6,,8206500.2004.3.5,3,35,,0,4.8,,M,,5,-2,,0,,M,,2004,YARMOUTH A,2004-03-05 00:00:00,1.4,0,,,
-66.0886111111111,43.83083333333333,6.8,0,NS,8206500,,,,3,13.7,,8206500.2004.3.6,6.8,30,,0,6.6,,M,,6,1.9,,0,,M,,2004,YARMOUTH A,2004-03-06 00:00:00,4.3,0,,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,3,19.4,,8206500.2004.3.7,0,26,E,0,2.2,,M,,7,-5,,52,,M,,2004,YARMOUTH A,2004-03-07 00:00:00,-1.4,31,E,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,3,22,,8206500.2004.3.8,0,26,,0,-0.9,,M,,8,-7,,0,,M,,2004,YARMOUTH A,2004-03-08 00:00:00,-4,0,,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,3,23.2,,8206500.2004.3.9,0,26,,0,-1.8,T,M,,9,-8.5,,0,,M,,2004,YARMOUTH A,2004-03-09 00:00:00,-5.2,0,,T,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,3,22.2,,8206500.2004.3.10,0,25,,0,1.3,,M,,10,-9.7,,0,,M,,2004,YARMOUTH A,2004-03-10 00:00:00,-4.2,0,,,
-66.0886111111111,43.83083333333333,5.8,2.2,NS,8206500,,,,3,18.2,,8206500.2004.3.11,8,25,E,0,2.9,,M,,11,-3.3,,41,,M,,2004,YARMOUTH A,2004-03-11 00:00:00,-0.2,4,E,,
-66.0886111111111,43.83083333333333,0,3.4,NS,8206500,,,,3,18.5,,8206500.2004.3.12,3.4,27,,0,0.9,,M,,12,-1.8,,0,,M,,2004,YARMOUTH A,2004-03-12 00:00:00,-0.5,0,,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,3,18.7,,8206500.2004.3.13,0,29,,0,2.1,T,M,,13,-3.5,,0,,M,,2004,YARMOUTH A,2004-03-13 00:00:00,-0.7,0,,T,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,3,20.8,,8206500.2004.3.14,0,27,E,0,-0.2,,M,,14,-5.4,,32,,M,,2004,YARMOUTH A,2004-03-14 00:00:00,-2.8,33,E,,
-66.0886111111111,43.83083333333333,2.6,1,NS,8206500,,,,3,15.9,,8206500.2004.3.15,3.6,25,E,0,4.3,,M,,15,-0.2,,35,,M,,2004,YARMOUTH A,2004-03-15 00:00:00,2.1,25,E,,
-66.0886111111111,43.83083333333333,0,12.2,NS,8206500,,,,3,19.5,,8206500.2004.3.16,12.2,23,,0,1.8,,M,,16,-4.7,,0,,M,,2004,YARMOUTH A,2004-03-16 00:00:00,-1.5,0,,,
-66.0886111111111,43.83083333333333,0,5.8,NS,8206500,,,,3,24.1,,8206500.2004.3.17,5.8,38,E,0,-3.8,,M,,17,-8.3,,35,,M,,2004,YARMOUTH A,2004-03-17 00:00:00,-6.1,6,E,,
-66.0886111111111,43.83083333333333,0,4.2,NS,8206500,,,,3,25,,8206500.2004.3.18,4.2,37,,0,-3.9,,M,,18,-10.1,,0,,M,,2004,YARMOUTH A,2004-03-18 00:00:00,-7,0,,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,3,25,,8206500.2004.3.19,0,39,,0,-1.3,,M,,19,-12.7,,0,,M,,2004,YARMOUTH A,2004-03-19 00:00:00,-7,0,,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,3,20.6,,8206500.2004.3.20,0,39,,0,0.9,,M,,20,-6,,0,,M,,2004,YARMOUTH A,2004-03-20 00:00:00,-2.6,0,,,
-66.0886111111111,43.83083333333333,14.8,3,NS,8206500,,,,3,17.2,,8206500.2004.3.21,17.8,39,,0,3.3,,M,,21,-1.7,,0,,M,,2004,YARMOUTH A,2004-03-21 00:00:00,0.8,0,,,
-66.0886111111111,43.83083333333333,0,1,NS,8206500,,,,3,22.4,,8206500.2004.3.22,1,26,E,0,0.6,,M,,22,-9.4,,32,,M,T,2004,YARMOUTH A,2004-03-22 00:00:00,-4.4,32,E,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,3,23.1,,8206500.2004.3.23,0,27,,0,-0.9,T,M,,23,-9.2,,0,,M,,2004,YARMOUTH A,2004-03-23 00:00:00,-5.1,0,,T,
-66.0886111111111,43.83083333333333,0,0.6,NS,8206500,,,,3,20.5,,8206500.2004.3.24,0.6,27,,0,1.1,,M,,24,-6,,0,,M,,2004,YARMOUTH A,2004-03-24 00:00:00,-2.5,0,,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,3,19.9,,8206500.2004.3.25,0,26,,0,4.2,T,M,,25,-7.9,,0,,M,T,2004,YARMOUTH A,2004-03-25 00:00:00,-1.9,0,,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,3,14,,8206500.2004.3.26,0,22,,0,6.3,T,M,,26,1.6,,0,,M,T,2004,YARMOUTH A,2004-03-26 00:00:00,4,0,,,
-66.0886111111111,43.83083333333333,18,0,NS,8206500,,,,3,14.3,,8206500.2004.3.27,18,15,,0,5.2,,M,,27,2.1,,0,,M,,2004,YARMOUTH A,2004-03-27 00:00:00,3.7,0,,,
-66.0886111111111,43.83083333333333,3,0,NS,8206500,,,,3,17.1,,8206500.2004.3.28,3,10,E,0,5.5,,M,,28,-3.8,,32,,M,,2004,YARMOUTH A,2004-03-28 00:00:00,0.9,5,E,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,3,19.2,,8206500.2004.3.29,0,8,,0,3.7,,M,,29,-6.1,,0,,M,,2004,YARMOUTH A,2004-03-29 00:00:00,-1.2,0,,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,3,18.7,,8206500.2004.3.30,0,7,,0,4.4,T,M,,30,-5.8,,0,,M,,2004,YARMOUTH A,2004-03-30 00:00:00,-0.7,0,,T,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,3,14.3,,8206500.2004.3.31,0,4,,0,7.3,,M,,31,0.1,,0,,M,,2004,YARMOUTH A,2004-03-31 00:00:00,3.7,0,,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,4,12.2,,8206500.2004.4.1,0,2,,0,11.9,,M,,1,-0.3,,0,,M,,2004,YARMOUTH A,2004-04-01 00:00:00,5.8,0,,,
-66.0886111111111,43.83083333333333,23.2,0,NS,8206500,,,,4,14.6,,8206500.2004.4.2,23.2,1,E,0,5.4,,M,,2,1.3,,39,,M,,2004,YARMOUTH A,2004-04-02 00:00:00,3.4,8,E,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,4,12.1,,8206500.2004.4.3,0,0,,0,9.7,T,M,,3,2.1,,0,,M,T,2004,YARMOUTH A,2004-04-03 00:00:00,5.9,0,,,
-66.0886111111111,43.83083333333333,7.6,0,NS,8206500,,,,4,14.5,,8206500.2004.4.4,7.6,0,,0,5.4,,M,,4,1.6,,0,,M,,2004,YARMOUTH A,2004-04-04 00:00:00,3.5,0,,,
-66.0886111111111,43.83083333333333,1,5.8,NS,8206500,,,,4,17.9,,8206500.2004.4.5,6.8,2,E,0,2.1,,M,,5,-2,,35,,M,,2004,YARMOUTH A,2004-04-05 00:00:00,0.1,30,E,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,4,17.9,,8206500.2004.4.6,0,0,E,0,1.6,T,M,,6,-1.4,T,33,,M,,2004,YARMOUTH A,2004-04-06 00:00:00,0.1,29,E,T,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,4,15.8,,8206500.2004.4.7,0,0,,0,5.1,,M,,7,-0.8,,0,,M,,2004,YARMOUTH A,2004-04-07 00:00:00,2.2,0,,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,4,14.7,,8206500.2004.4.8,0,0,,0,7.1,,M,,8,-0.5,,0,,M,,2004,YARMOUTH A,2004-04-08 00:00:00,3.3,0,,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,4,12.6,,8206500.2004.4.9,0,0,,0,10.6,,M,,9,0.1,,0,,M,,2004,YARMOUTH A,2004-04-09 00:00:00,5.4,0,,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,4,14.3,,8206500.2004.4.10,0,0,,0,6.4,,M,,10,0.9,,0,,M,,2004,YARMOUTH A,2004-04-10 00:00:00,3.7,0,,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,4,16.1,,8206500.2004.4.11,0,0,,0,5.9,,M,,11,-2.1,,0,,M,,2004,YARMOUTH A,2004-04-11 00:00:00,1.9,0,,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,4,14,,8206500.2004.4.12,0,0,,0,9.1,T,M,,12,-1.1,,0,,M,T,2004,YARMOUTH A,2004-04-12 00:00:00,4,0,,,
-66.0886111111111,43.83083333333333,10.8,0,NS,8206500,,,,4,11.1,,8206500.2004.4.13,10.8,0,,0,9.9,,M,,13,3.8,,0,,M,,2004,YARMOUTH A,2004-04-13 00:00:00,6.9,0,,,
-66.0886111111111,43.83083333333333,20.8,0,NS,8206500,,,,4,8.7,,8206500.2004.4.14,20.8,0,E,0,11,,M,,14,7.6,,33,,M,,2004,YARMOUTH A,2004-04-14 00:00:00,9.3,18,E,,
-66.0886111111111,43.83083333333333,26.8,0,NS,8206500,,,,4,11,,8206500.2004.4.15,26.8,0,E,0,11.3,,M,,15,2.7,,54,,M,,2004,YARMOUTH A,2004-04-15 00:00:00,7,3,E,,
-66.0886111111111,43.83083333333333,13,1.4,NS,8206500,,,,4,15.8,,8206500.2004.4.16,14.4,0,E,0,4.6,,M,,16,-0.3,,56,,M,,2004,YARMOUTH A,2004-04-16 00:00:00,2.2,3,E,,
-66.0886111111111,43.83083333333333,0.4,0,NS,8206500,,,,4,14.4,,8206500.2004.4.17,0.4,0,E,0,7.5,,M,,17,-0.4,T,37,,M,,2004,YARMOUTH A,2004-04-17 00:00:00,3.6,34,E,T,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,4,10,,8206500.2004.4.18,0,0,E,0,13.2,,M,,18,2.8,,44,,M,,2004,YARMOUTH A,2004-04-18 00:00:00,8,36,E,,
-66.0886111111111,43.83083333333333,0.2,0,NS,8206500,,,,4,10.6,,8206500.2004.4.19,0.2,0,E,0,10.1,,M,,19,4.6,,54,,M,,2004,YARMOUTH A,2004-04-19 00:00:00,7.4,21,E,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,4,10.9,,8206500.2004.4.20,0,0,E,0,11.7,,M,,20,2.4,,56,,M,,2004,YARMOUTH A,2004-04-20 00:00:00,7.1,33,E,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,4,12.9,,8206500.2004.4.21,0,0,E,0,9.4,,M,,21,0.8,,37,,M,,2004,YARMOUTH A,2004-04-21 00:00:00,5.1,16,E,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,4,8.6,,8206500.2004.4.22,0,0,E,0,13.3,T,M,,22,5.4,,61,,M,T,2004,YARMOUTH A,2004-04-22 00:00:00,9.4,20,E,,
-66.0886111111111,43.83083333333333,4.4,0.6,NS,8206500,,,,4,14.2,,8206500.2004.4.23,5,0,,0,7.4,,M,,23,0.2,,0,,M,,2004,YARMOUTH A,2004-04-23 00:00:00,3.8,0,,,
-66.0886111111111,43.83083333333333,1.2,2.4,NS,8206500,,,,4,16.7,,8206500.2004.4.24,3.6,0,E,0,4.5,,M,,24,-2,T,65,,M,,2004,YARMOUTH A,2004-04-24 00:00:00,1.3,34,E,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,4,17.8,,8206500.2004.4.25,0,0,E,0,3.8,,M,,25,-3.5,,48,,M,,2004,YARMOUTH A,2004-04-25 00:00:00,0.2,33,E,,
-66.0886111111111,43.83083333333333,14.6,0,NS,8206500,,,,4,14,,8206500.2004.4.26,14.6,0,E,0,6.3,,M,,26,1.6,,32,,M,,2004,YARMOUTH A,2004-04-26 00:00:00,4,17,E,T,
-66.0886111111111,43.83083333333333,19.6,0,NS,8206500,,,,4,12,,8206500.2004.4.27,19.6,0,,0,7.6,,M,,27,4.3,,0,,M,,2004,YARMOUTH A,2004-04-27 00:00:00,6,0,,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,4,10.5,,8206500.2004.4.28,0,0,E,0,12.1,T,M,,28,2.9,,37,,M,T,2004,YARMOUTH A,2004-04-28 00:00:00,7.5,34,E,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,4,12.4,,8206500.2004.4.29,0,0,E,0,10.6,,M,,29,0.6,,41,,M,,2004,YARMOUTH A,2004-04-29 00:00:00,5.6,20,E,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,4,9.5,,8206500.2004.4.30,0,0,E,0,12.4,,M,,30,4.5,,33,,M,,2004,YARMOUTH A,2004-04-30 00:00:00,8.5,25,E,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,5,8.8,,8206500.2004.5.1,0,0,,0,14.1,,M,,1,4.3,,0,,M,,2004,YARMOUTH A,2004-05-01 00:00:00,9.2,0,,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,5,6.3,,8206500.2004.5.2,0,0,E,0,15.6,,M,,2,7.8,,41,,M,,2004,YARMOUTH A,2004-05-02 00:00:00,11.7,23,E,,
-66.0886111111111,43.83083333333333,9,0,NS,8206500,,,,5,6.8,,8206500.2004.5.3,9,0,E,0,13.2,,M,,3,9.2,,43,,M,,2004,YARMOUTH A,2004-05-03 00:00:00,11.2,17,E,,
-66.0886111111111,43.83083333333333,2.6,0,NS,8206500,,,,5,9.4,,8206500.2004.5.4,2.6,0,E,0,13.4,,M,,4,3.7,,52,,M,,2004,YARMOUTH A,2004-05-04 00:00:00,8.6,18,E,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,5,11,,8206500.2004.5.5,0,0,E,0,10.5,,M,,5,3.5,,39,,M,,2004,YARMOUTH A,2004-05-05 00:00:00,7,25,E,,
-66.0886111111111,43.83083333333333,0.4,0,NS,8206500,,,,5,8.9,,8206500.2004.5.6,0.4,0,E,0,12.7,,M,,6,5.4,,37,,M,,2004,YARMOUTH A,2004-05-06 00:00:00,9.1,21,E,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,5,9.7,,8206500.2004.5.7,0,0,E,0,12.1,T,M,,7,4.4,,44,,M,T,2004,YARMOUTH A,2004-05-07 00:00:00,8.3,23,E,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,5,13.5,,8206500.2004.5.8,0,0,E,0,7.7,,M,,8,1.2,,46,,M,,2004,YARMOUTH A,2004-05-08 00:00:00,4.5,26,E,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,5,12.9,,8206500.2004.5.9,0,0,E,0,8.2,,M,,9,1.9,,41,,M,,2004,YARMOUTH A,2004-05-09 00:00:00,5.1,25,E,,
-66.0886111111111,43.83083333333333,0.4,0,NS,8206500,,,,5,10.3,,8206500.2004.5.10,0.4,0,,0,13.3,,M,,10,2,,0,,M,,2004,YARMOUTH A,2004-05-10 00:00:00,7.7,0,,,
-66.0886111111111,43.83083333333333,7.4,0,NS,8206500,,,,5,8.9,,8206500.2004.5.11,7.4,0,,0,13,,M,,11,5.1,,0,,M,,2004,YARMOUTH A,2004-05-11 00:00:00,9.1,0,,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,5,4.9,,8206500.2004.5.12,0,0,,0,19.5,,M,,12,6.7,,0,,M,,2004,YARMOUTH A,2004-05-12 00:00:00,13.1,0,,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,5,8.8,,8206500.2004.5.13,0,0,,0,11.9,T,M,,13,6.5,,0,,M,T,2004,YARMOUTH A,2004-05-13 00:00:00,9.2,0,,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,5,8.1,,8206500.2004.5.14,0,0,E,0,12.7,T,M,,14,7.1,,39,,M,T,2004,YARMOUTH A,2004-05-14 00:00:00,9.9,16,E,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,5,6.7,,8206500.2004.5.15,0,0,,0,15.3,T,M,,15,7.2,,0,,M,T,2004,YARMOUTH A,2004-05-15 00:00:00,11.3,0,,,
-66.0886111111111,43.83083333333333,3,0,NS,8206500,,,,5,7.2,,8206500.2004.5.16,3,0,,0,14.4,,M,,16,7.2,,0,,M,,2004,YARMOUTH A,2004-05-16 00:00:00,10.8,0,,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,5,9.4,,8206500.2004.5.17,0,0,,0,12.7,T,M,,17,4.4,,0,,M,T,2004,YARMOUTH A,2004-05-17 00:00:00,8.6,0,,,
-66.0886111111111,43.83083333333333,3.2,0,NS,8206500,,,,5,9.6,,8206500.2004.5.18,3.2,0,E,0,10.9,,M,,18,5.9,,54,,M,,2004,YARMOUTH A,2004-05-18 00:00:00,8.4,17,E,,
-66.0886111111111,43.83083333333333,2.4,0,NS,8206500,,,,5,6.6,,8206500.2004.5.19,2.4,0,E,0,16.9,,M,,19,5.9,,37,,M,,2004,YARMOUTH A,2004-05-19 00:00:00,11.4,24,E,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,5,8.2,,8206500.2004.5.20,0,0,E,0,15.3,,M,,20,4.3,,33,,M,,2004,YARMOUTH A,2004-05-20 00:00:00,9.8,20,E,,
-66.0886111111111,43.83083333333333,0.4,0,NS,8206500,,,,5,10.2,,8206500.2004.5.21,0.4,0,E,0,11.4,,M,,21,4.2,,39,,M,,2004,YARMOUTH A,2004-05-21 00:00:00,7.8,20,E,,
-66.0886111111111,43.83083333333333,3.2,0,NS,8206500,,,,5,8.3,,8206500.2004.5.22,3.2,0,E,0,14.9,,M,,22,4.5,,32,,M,,2004,YARMOUTH A,2004-05-22 00:00:00,9.7,10,E,,
-66.0886111111111,43.83083333333333,5.4,0,NS,8206500,,,,5,9.9,,8206500.2004.5.23,5.4,0,,0,11.3,,M,,23,4.8,,0,,M,,2004,YARMOUTH A,2004-05-23 00:00:00,8.1,0,,,
-66.0886111111111,43.83083333333333,23,0,NS,8206500,,,,5,9,,8206500.2004.5.24,23,0,E,0,12.2,,M,,24,5.8,,37,,M,,2004,YARMOUTH A,2004-05-24 00:00:00,9,10,E,,
-66.0886111111111,43.83083333333333,0.2,0,NS,8206500,,,,5,9.8,,8206500.2004.5.25,0.2,0,E,0,9.4,,M,,25,6.9,,44,,M,,2004,YARMOUTH A,2004-05-25 00:00:00,8.2,9,E,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,5,8.8,,8206500.2004.5.26,0,0,E,0,11.8,,M,,26,6.5,,33,,M,,2004,YARMOUTH A,2004-05-26 00:00:00,9.2,11,E,,
