x,y,CLIMATE_IDENTIFIER,SPEED_MAX_GUST_FLAG,MEAN_TEMPERATURE,HEATING_DEGREE_DAYS_FLAG,LOCAL_MONTH,PROVINCE_CODE,MIN_TEMPERATURE_FLAG,TOTAL_PRECIPITATION_FLAG,MIN_TEMPERATURE,SNOW_ON_GROUND,COOLING_DEGREE_DAYS,MIN_REL_HUMIDITY_FLAG,TOTAL_SNOW_FLAG,SPEED_MAX_GUST,SNOW_ON_GROUND_FLAG,COOLING_DEGREE_DAYS_FLAG,MIN_REL_HUMIDITY,LOCAL_DAY,HEATING_DEGREE_DAYS,MAX_REL_HUMIDITY_FLAG,TOTAL_PRECIPITATION,TOTAL_SNOW,MEAN_TEMPERATURE_FLAG,DIRECTION_MAX_GUST_FLAG,TOTAL_RAIN,LOCAL_YEAR,DIRECTION_MAX_GUST,ID,MAX_TEMPERATURE_FLAG,LOCAL_DATE,MAX_TEMPERATURE,TOTAL_RAIN_FLAG,STATION_NAME,MAX_REL_HUMIDITY
-66.0886111111111,43.8308333333333,8206500,E,5.7,,4,NS,,,3.1,0,0,M,,48,,,,21,12.3,M,0.2,0,,E,0.2,2011,30,8206500.2011.4.21,,2011-04-21 00:00:00,8.3,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,4.1,,4,NS,,,-0.3,0,0,M,,37,,,,22,13.9,M,0,0,,E,0,2011,30,8206500.2011.4.22,,2011-04-22 00:00:00,8.5,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,3.2,,4,NS,,,-1.6,0,0,M,,56,,,,23,14.8,M,5.4,0.4,,E,5,2011,16,8206500.2011.4.23,,2011-04-23 00:00:00,7.9,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,6.1,,4,NS,,T,3.3,0,0,M,,37,,,,24,11.9,M,0,0,,E,0,2011,22,8206500.2011.4.24,,2011-04-24 00:00:00,8.8,T,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,,9.6,,4,NS,,T,5.7,0,0,M,,0,,,,25,8.4,M,0,0,,,0,2011,0,8206500.2011.4.25,,2011-04-25 00:00:00,13.4,T,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,,9.5,,4,NS,,,7.6,0,0,M,,0,,,,26,8.5,M,10.4,0,,,10.4,2011,0,8206500.2011.4.26,,2011-04-26 00:00:00,11.3,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,9.7,,4,NS,,,7.7,0,0,M,,44,,,,27,8.3,M,7.2,0,,E,7.2,2011,22,8206500.2011.4.27,,2011-04-27 00:00:00,11.6,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,13.4,,4,NS,,,10.5,0,0,M,,69,,,,28,4.6,M,7.4,0,,E,7.4,2011,19,8206500.2011.4.28,,2011-04-28 00:00:00,16.2,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,9.6,,4,NS,,,6.9,0,0,M,,52,,,,29,8.4,M,4.8,0,,E,4.8,2011,19,8206500.2011.4.29,,2011-04-29 00:00:00,12.3,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,10.5,,4,NS,,,4.8,0,0,M,,44,,,,30,7.5,M,0,0,,E,0,2011,36,8206500.2011.4.30,,2011-04-30 00:00:00,16.1,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,9.8,,5,NS,,T,4.8,0,0,M,,48,,,,1,8.2,M,0,0,,E,0,2011,1,8206500.2011.5.1,,2011-05-01 00:00:00,14.7,T,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,11.5,,5,NS,,,4.9,0,0,M,,33,,,,2,6.5,M,0,0,,E,0,2011,1,8206500.2011.5.2,,2011-05-02 00:00:00,18,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,,10.4,,5,NS,,T,6.1,0,0,M,,0,,,,3,7.6,M,0,0,,,0,2011,0,8206500.2011.5.3,,2011-05-03 00:00:00,14.7,T,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,8.8,,5,NS,,T,5.4,0,0,M,,52,,,,4,9.2,M,0,0,,E,0,2011,16,8206500.2011.5.4,,2011-05-04 00:00:00,12.1,T,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,9.2,,5,NS,,,6,0,0,M,,37,,,,5,8.8,M,9.6,0,,E,9.6,2011,17,8206500.2011.5.5,,2011-05-05 00:00:00,12.3,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,8.8,,5,NS,,,5.8,0,0,M,,57,,,,6,9.2,M,0,0,,E,0,2011,22,8206500.2011.5.6,,2011-05-06 00:00:00,11.8,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,,10,,5,NS,,,7.9,0,0,M,,0,,,,7,8,M,11.6,0,,,11.6,2011,0,8206500.2011.5.7,,2011-05-07 00:00:00,12,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,10.5,,5,NS,,,8.2,0,0,M,,54,,,,8,7.5,M,1,0,,E,1,2011,3,8206500.2011.5.8,,2011-05-08 00:00:00,12.7,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,8.9,,5,NS,,,7.9,0,0,M,,59,,,,9,9.1,M,10.6,0,,E,10.6,2011,4,8206500.2011.5.9,,2011-05-09 00:00:00,9.8,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,11,,5,NS,,,8.5,0,0,M,,54,,,,10,7,M,2.2,0,,E,2.2,2011,8,8206500.2011.5.10,,2011-05-10 00:00:00,13.5,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,10.9,,5,NS,,,8.1,0,0,M,,65,,,,11,7.1,M,0.4,0,,E,0.4,2011,5,8206500.2011.5.11,,2011-05-11 00:00:00,13.7,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,12.5,,5,NS,,,7.8,0,0,M,,44,,,,12,5.5,M,0,0,,E,0,2011,5,8206500.2011.5.12,,2011-05-12 00:00:00,17.1,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,,11.5,,5,NS,,,6.9,0,0,M,,0,,,,13,6.5,M,0,0,,,0,2011,0,8206500.2011.5.13,,2011-05-13 00:00:00,16.1,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,,10.9,,5,NS,,,7.5,0,0,M,,0,,,,14,7.1,M,0.2,0,,,0.2,2011,0,8206500.2011.5.14,,2011-05-14 00:00:00,14.2,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,9.2,,5,NS,,,7.6,0,0,M,,37,,,,15,8.8,M,5,0,,E,5,2011,9,8206500.2011.5.15,,2011-05-15 00:00:00,10.7,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,10.9,,5,NS,,,8.8,0,0,M,,46,,,,16,7.1,M,47,0,,E,47,2011,9,8206500.2011.5.16,,2011-05-16 00:00:00,13,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,,14,,5,NS,,T,9.7,0,0,M,,0,,,,17,4,M,0,0,,,0,2011,0,8206500.2011.5.17,,2011-05-17 00:00:00,18.2,T,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,,17.6,,5,NS,,,12.5,0,0,M,,0,,,,18,0.4,M,0,0,,,0,2011,0,8206500.2011.5.18,,2011-05-18 00:00:00,22.6,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,,16.2,,5,NS,,,11.8,0,0,M,,0,,,,19,1.8,M,0.4,0,,,0.4,2011,0,8206500.2011.5.19,,2011-05-19 00:00:00,20.5,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,,14.5,,5,NS,,,10.8,0,0,M,,0,,,,20,3.5,M,4.8,0,,,4.8,2011,0,8206500.2011.5.20,,2011-05-20 00:00:00,18.2,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,,14.3,,5,NS,,,8,0,0,M,,0,,,,21,3.7,M,12.6,0,,,12.6,2011,0,8206500.2011.5.21,,2011-05-21 00:00:00,20.5,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,,9.8,,5,NS,,T,6.4,0,0,M,,0,,,,22,8.2,M,0,0,,,0,2011,0,8206500.2011.5.22,,2011-05-22 00:00:00,13.1,T,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,7.6,,5,NS,,T,6.4,0,0,M,,37,,,,23,10.4,M,0,0,,E,0,2011,17,8206500.2011.5.23,,2011-05-23 00:00:00,8.8,T,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,11,,5,NS,,,8.2,0,0,M,,57,,,,24,7,M,1.8,0,,E,1.8,2011,16,8206500.2011.5.24,,2011-05-24 00:00:00,13.8,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,,15.3,,5,NS,,,10.2,0,0,M,,0,,,,25,2.7,M,0.2,0,,,0.2,2011,0,8206500.2011.5.25,,2011-05-25 00:00:00,20.4,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,,14.3,,5,NS,,T,9.9,0,0,M,,0,,,,26,3.7,M,0,0,,,0,2011,0,8206500.2011.5.26,,2011-05-26 00:00:00,18.7,T,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,,13.4,,5,NS,,T,10.8,0,0,M,,0,,,,27,4.6,M,0,0,,,0,2011,0,8206500.2011.5.27,,2011-05-27 00:00:00,16,T,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,,13.6,,5,NS,,,11.7,0,0,M,,0,,,,28,4.4,M,0.2,0,,,0.2,2011,0,8206500.2011.5.28,,2011-05-28 00:00:00,15.5,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,13.5,,5,NS,,T,11.4,0,0,M,,33,,,,29,4.5,M,0,0,,E,0,2011,20,8206500.2011.5.29,,2011-05-29 00:00:00,15.5,T,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,15.3,,5,NS,,,8.8,0,0,M,,43,,,,30,2.7,M,4.8,0,,E,4.8,2011,22,8206500.2011.5.30,,2011-05-30 00:00:00,21.7,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,,14.5,,5,NS,,,8.3,0,0,M,,0,,,,31,3.5,M,0,0,,,0,2011,0,8206500.2011.5.31,,2011-05-31 00:00:00,20.6,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,12.8,,6,NS,,,8.4,0,0,M,,61,,,,1,5.2,M,7.6,0,,E,7.6,2011,20,8206500.2011.6.1,,2011-06-01 00:00:00,17.1,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,13.3,,6,NS,,,9.4,0,0,M,,44,,,,2,4.7,M,0,0,,E,0,2011,21,8206500.2011.6.2,,2011-06-02 00:00:00,17.1,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,11,,6,NS,,,7.7,0,0,M,,41,,,,3,7,M,0,0,,E,0,2011,33,8206500.2011.6.3,,2011-06-03 00:00:00,14.2,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,10.9,,6,NS,,T,6.2,0,0,M,,33,,,,4,7.1,M,0,0,,E,0,2011,33,8206500.2011.6.4,,2011-06-04 00:00:00,15.5,T,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,12.1,,6,NS,,,6.1,0,0,M,,41,,,,5,5.9,M,0,0,,E,0,2011,33,8206500.2011.6.5,,2011-06-05 00:00:00,18.1,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,,16.9,,6,NS,,T,11.4,0,0,M,,0,,,,6,1.1,M,0,0,,,0,2011,0,8206500.2011.6.6,,2011-06-06 00:00:00,22.4,T,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,16.2,,6,NS,,,9.9,0,0,M,,37,,,,7,1.8,M,0,0,,E,0,2011,32,8206500.2011.6.7,,2011-06-07 00:00:00,22.4,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,,16.1,,6,NS,,,10.3,0,0,M,,0,,,,8,1.9,M,0,0,,,0,2011,0,8206500.2011.6.8,,2011-06-08 00:00:00,21.9,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,,16.9,,6,NS,,,11.7,0,0,M,,0,,,,9,1.1,M,15.2,0,,,15.2,2011,0,8206500.2011.6.9,,2011-06-09 00:00:00,22,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,15.9,,6,NS,,,9.6,0,0,M,,37,,,,10,2.1,M,0.2,0,,E,0.2,2011,34,8206500.2011.6.10,,2011-06-10 00:00:00,22.2,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,,12.1,,6,NS,,T,8.3,0,0,M,,0,,,,11,5.9,M,0,0,,,0,2011,0,8206500.2011.6.11,,2011-06-11 00:00:00,15.9,T,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,11,,6,NS,,,9.5,0,0,M,,33,,,,12,7,M,7.4,0,,E,7.4,2011,12,8206500.2011.6.12,,2011-06-12 00:00:00,12.5,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,,12.4,,6,NS,,,10,0,0,M,,0,,,,13,5.6,M,0.4,0,,,0.4,2011,0,8206500.2011.6.13,,2011-06-13 00:00:00,14.7,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,,11.7,,6,NS,,,10.1,0,0,M,,0,,,,14,6.3,M,9,0,,,9,2011,0,8206500.2011.6.14,,2011-06-14 00:00:00,13.3,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,11.5,,6,NS,,,9.1,0,0,M,,37,,,,15,6.5,M,11.4,0,,E,11.4,2011,1,8206500.2011.6.15,,2011-06-15 00:00:00,13.8,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,,13.5,,6,NS,,,8,0,0,M,,0,,,,16,4.5,M,0,0,,,0,2011,0,8206500.2011.6.16,,2011-06-16 00:00:00,18.9,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,,14.9,,6,NS,,T,9.3,0,0,M,,0,,,,17,3.1,M,0,0,,,0,2011,0,8206500.2011.6.17,,2011-06-17 00:00:00,20.4,T,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,14.7,,6,NS,,,11.5,0,0,M,,46,,,,18,3.3,M,11,0,,E,11,2011,23,8206500.2011.6.18,,2011-06-18 00:00:00,17.9,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,13.5,,6,NS,,,10.2,0,0,M,,33,,,,19,4.5,M,0.2,0,,E,0.2,2011,30,8206500.2011.6.19,,2011-06-19 00:00:00,16.7,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,14.2,,6,NS,,,9.9,0,0,M,,33,,,,20,3.8,M,0,0,,E,0,2011,33,8206500.2011.6.20,,2011-06-20 00:00:00,18.4,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,,15.1,,6,NS,,,9.5,0,0,M,,0,,,,21,2.9,M,0,0,,,0,2011,0,8206500.2011.6.21,,2011-06-21 00:00:00,20.7,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,,13.9,,6,NS,,,10.1,0,0,M,,0,,,,22,4.1,M,0,0,,,0,2011,0,8206500.2011.6.22,,2011-06-22 00:00:00,17.7,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,15.9,,6,NS,,,10.8,0,0,M,,37,,,,23,2.1,M,0,0,,E,0,2011,13,8206500.2011.6.23,,2011-06-23 00:00:00,21,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,15.5,,6,NS,,,11.9,0,0,M,,54,,,,24,2.5,M,0.4,0,,E,0.4,2011,9,8206500.2011.6.24,,2011-06-24 00:00:00,19,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,14,,6,NS,,,11.1,0,0,M,,44,,,,25,4,M,14.8,0,,E,14.8,2011,9,8206500.2011.6.25,,2011-06-25 00:00:00,16.9,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,,13.7,,6,NS,,,11,0,0,M,,0,,,,26,4.3,M,0.2,0,,,0.2,2011,0,8206500.2011.6.26,,2011-06-26 00:00:00,16.3,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,,14.8,,6,NS,,T,11.2,0,0,M,,0,,,,27,3.2,M,0,0,,,0,2011,0,8206500.2011.6.27,,2011-06-27 00:00:00,18.3,T,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,,17.1,,6,NS,,,12,0,0,M,,0,,,,28,0.9,M,0,0,,,0,2011,0,8206500.2011.6.28,,2011-06-28 00:00:00,22.1,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,,17.9,,6,NS,,,14.2,0,0,M,,0,,,,29,0.1,M,0,0,,,0,2011,0,8206500.2011.6.29,,2011-06-29 00:00:00,21.5,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,,14.9,,6,NS,,T,12.5,0,0,M,,0,,,,30,3.1,M,0,0,,,0,2011,0,8206500.2011.6.30,,2011-06-30 00:00:00,17.3,T,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,,16,,7,NS,,,11.6,0,0,M,,0,,,,1,2,M,0,0,,,0,2011,0,8206500.2011.7.1,,2011-07-01 00:00:00,20.3,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,,16.5,,7,NS,,,10.7,0,0,M,,0,,,,2,1.5,M,0,0,,,0,2011,0,8206500.2011.7.2,,2011-07-02 00:00:00,22.3,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,14.9,,7,NS,,,10.9,0,0,M,,33,,,,3,3.1,M,1.6,0,,E,1.6,2011,18,8206500.2011.7.3,,2011-07-03 00:00:00,18.9,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,,17.6,,7,NS,,,15.3,0,0,M,,0,,,,4,0.4,M,0,0,,,0,2011,0,8206500.2011.7.4,,2011-07-04 00:00:00,19.8,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,,17.6,,7,NS,,,13.8,0,0,M,,0,,,,5,0.4,M,0.2,0,,,0.2,2011,0,8206500.2011.7.5,,2011-07-05 00:00:00,21.4,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,,17.9,,7,NS,,,13.5,0,0,M,,0,,,,6,0.1,M,0,0,,,0,2011,0,8206500.2011.7.6,,2011-07-06 00:00:00,22.2,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,,17.5,,7,NS,,,13.9,0,0,M,,0,,,,7,0.5,M,0,0,,,0,2011,0,8206500.2011.7.7,,2011-07-07 00:00:00,21.1,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,,18,,7,NS,,,12.5,0,0,M,,0,,,,8,0,M,0,0,,,0,2011,0,8206500.2011.7.8,,2011-07-08 00:00:00,23.5,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,,17.7,,7,NS,,,12.7,0,0,M,,0,,,,9,0.3,M,70,0,,,70,2011,0,8206500.2011.7.9,,2011-07-09 00:00:00,22.6,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,,17.4,,7,NS,,,13.7,0,0,M,,0,,,,10,0.6,M,0,0,,,0,2011,0,8206500.2011.7.10,,2011-07-10 00:00:00,21.1,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,,18.2,,7,NS,,,14.5,0,0.2,M,,37,,,,11,0,M,0,0,,,0,2011,18,8206500.2011.7.11,,2011-07-11 00:00:00,21.9,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,16.9,,7,NS,,,14.8,0,0,M,,43,,,,12,1.1,M,0.4,0,,E,0.4,2011,18,8206500.2011.7.12,,2011-07-12 00:00:00,19,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,20.5,,7,NS,,T,14.9,0,2.5,M,,39,,,,13,0,M,0,0,,E,0,2011,9,8206500.2011.7.13,,2011-07-13 00:00:00,26,T,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,15.3,,7,NS,,,12.3,0,0,M,,50,,,,14,2.7,M,13.8,0,,E,13.8,2011,36,8206500.2011.7.14,,2011-07-14 00:00:00,18.3,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,17.7,,7,NS,,,11.5,0,0,M,,52,,,,15,0.3,M,0,0,,E,0,2011,36,8206500.2011.7.15,,2011-07-15 00:00:00,23.9,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,,16.8,,7,NS,,T,11.8,0,0,M,,0,,,,16,1.2,M,0,0,,,0,2011,0,8206500.2011.7.16,,2011-07-16 00:00:00,21.8,T,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,,18.3,,7,NS,,,15,0,0.3,M,,37,,,,17,0,M,0,0,,,0,2011,23,8206500.2011.7.17,,2011-07-17 00:00:00,21.5,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,17.3,,7,NS,,,14.9,0,0,M,,39,,,,18,0.7,M,0,0,,E,0,2011,23,8206500.2011.7.18,,2011-07-18 00:00:00,19.6,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,,18.3,,7,NS,,,14.1,0,0.3,M,,0,,,,19,0,M,0,0,,,0,2011,0,8206500.2011.7.19,,2011-07-19 00:00:00,22.5,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,19.9,,7,NS,,,14.3,0,1.9,M,,52,,,,20,0,M,0,0,,E,0,2011,23,8206500.2011.7.20,,2011-07-20 00:00:00,25.5,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,17.2,,7,NS,,,14.6,0,0,M,,52,,,,21,0.8,M,0,0,,E,0,2011,23,8206500.2011.7.21,,2011-07-21 00:00:00,19.8,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,,18.6,,7,NS,,,16.5,0,0.6,M,,0,,,,22,0,M,0,0,,,0,2011,0,8206500.2011.7.22,,2011-07-22 00:00:00,20.7,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,,19.5,,7,NS,,T,13.5,0,1.5,M,,0,,,,23,0,M,0,0,,,0,2011,0,8206500.2011.7.23,,2011-07-23 00:00:00,25.4,T,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,,18.3,,7,NS,,,12.6,0,0.3,M,,0,,,,24,0,M,0,0,,,0,2011,0,8206500.2011.7.24,,2011-07-24 00:00:00,24,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,,18.3,,7,NS,,T,13.2,0,0.3,M,,0,,,,25,0,M,0,0,,,0,2011,0,8206500.2011.7.25,,2011-07-25 00:00:00,23.3,T,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,,16.9,,7,NS,,,13.9,0,0,M,,0,,,,26,1.1,M,2.8,0,,,2.8,2011,0,8206500.2011.7.26,,2011-07-26 00:00:00,19.9,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,16.7,,7,NS,,,14.3,0,0,M,,32,,,,27,1.3,M,0.2,0,,E,0.2,2011,36,8206500.2011.7.27,,2011-07-27 00:00:00,19,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,,17,,7,NS,,,12.5,0,0,M,,0,,,,28,1,M,0,0,,,0,2011,0,8206500.2011.7.28,,2011-07-28 00:00:00,21.5,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,14.8,,7,NS,,T,11,0,0,M,,33,,,,29,3.2,M,0,0,,E,0,2011,18,8206500.2011.7.29,,2011-07-29 00:00:00,18.6,T,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,17,,7,NS,,,13.5,0,0,M,,39,,,,30,1,M,69,0,,E,69,2011,32,8206500.2011.7.30,,2011-07-30 00:00:00,20.5,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,,17.8,,7,NS,,,11.6,0,0,M,,0,,,,31,0.2,M,0,0,,,0,2011,0,8206500.2011.7.31,,2011-07-31 00:00:00,24,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,,17.2,,8,NS,,T,11.6,0,0,M,,0,,,,1,0.8,M,0,0,,,0,2011,0,8206500.2011.8.1,,2011-08-01 00:00:00,22.8,T,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,19.1,,8,NS,,,14.6,0,1.1,M,,44,,,,2,0,M,15.8,0,,E,15.8,2011,14,8206500.2011.8.2,,2011-08-02 00:00:00,23.5,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,,18,,8,NS,,,15.6,0,0,M,,0,,,,3,0,M,0.8,0,,,0.8,2011,0,8206500.2011.8.3,,2011-08-03 00:00:00,20.4,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,,18.3,,8,NS,,T,14.5,0,0.3,M,,0,,,,4,0,M,0,0,,,0,2011,0,8206500.2011.8.4,,2011-08-04 00:00:00,22.1,T,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,16.3,,8,NS,,,11.8,0,0,M,,33,,,,5,1.7,M,0,0,,E,0,2011,36,8206500.2011.8.5,,2011-08-05 00:00:00,20.7,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,,16.4,,8,NS,,T,12.6,0,0,M,,0,,,,6,1.6,M,0,0,,,0,2011,0,8206500.2011.8.6,,2011-08-06 00:00:00,20.1,T,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,,17.7,,8,NS,,,15.4,0,0,M,,0,,,,7,0.3,M,13.6,0,,,13.6,2011,0,8206500.2011.8.7,,2011-08-07 00:00:00,20,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,16.8,,8,NS,,,14.8,0,0,M,,37,,,,8,1.2,M,7,0,,E,7,2011,14,8206500.2011.8.8,,2011-08-08 00:00:00,18.7,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,,18.8,,8,NS,,,15,0,0.8,M,,0,,,,9,0,M,0,0,,,0,2011,0,8206500.2011.8.9,,2011-08-09 00:00:00,22.5,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,,16.3,,8,NS,,,15.1,0,0,M,,41,,,,10,1.7,M,6.2,0,,,6.2,2011,9,8206500.2011.8.10,,2011-08-10 00:00:00,17.5,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,,15,,8,NS,,T,12,0,0,M,,0,,,,11,3,M,0,0,,,0,2011,0,8206500.2011.8.11,,2011-08-11 00:00:00,17.9,T,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,,17.3,,8,NS,,T,13,0,0,M,,0,,,,12,0.7,M,0,0,,,0,2011,0,8206500.2011.8.12,,2011-08-12 00:00:00,21.5,T,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,,18.5,,8,NS,,,13.9,0,0.5,M,,0,,,,13,0,M,0,0,,,0,2011,0,8206500.2011.8.13,,2011-08-13 00:00:00,23.1,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,,17.9,,8,NS,,,13.9,0,0,M,,0,,,,14,0.1,M,0,0,,,0,2011,0,8206500.2011.8.14,,2011-08-14 00:00:00,21.8,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,19.4,,8,NS,,,15.6,0,1.4,M,,33,,,,15,0,M,5.8,0,,E,5.8,2011,9,8206500.2011.8.15,,2011-08-15 00:00:00,23.1,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,15.7,,8,NS,,,12.3,0,0,M,,43,,,,16,2.3,M,1.6,0,,E,1.6,2011,32,8206500.2011.8.16,,2011-08-16 00:00:00,19,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,,15.8,,8,NS,,,11.3,0,0,M,,0,,,,17,2.2,M,0,0,,,0,2011,0,8206500.2011.8.17,,2011-08-17 00:00:00,20.2,,YARMOUTH A,
